Full factorial 3 x 3 x 3 x 3 x 3 = 243 cells
  cps     (0.1649, 0.1849, 0.2049)
  cpr     (0.754, 0.784, 0.814)
  ncp     (30, 35, 40)
  recent  (14, 17, 20)
  sps     (0.0065, 0.00825, 0.01)
Already on disk: 1.  To run: 242.  Concurrency: 4.
Pickles deleted per cell; ~1.5MB retained each.

[1/243] cps0.1649_thresh032_recent14_cpr0.754_ncp30_clip0.6_ took 105.8s | median 105.8s | elapsed   1.8m | ETA 426.9m
  FAILED cps0.2049_thresh032_recent20_cpr0.754_ncp40_clip0.6_sps0.0065_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent20_cpr0.754_ncp40_clip0.6_sps0.0065_regimemultiplicative.log
[185/243] cps0.2049_thresh032_recent17_cpr0.754_ncp40_clip0.6_ took  28.1s | median 112.3s | elapsed 175.2m | ETA  54.9m
  FAILED cps0.2049_thresh032_recent17_cpr0.754_ncp40_clip0.6_sps0.01_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent17_cpr0.754_ncp40_clip0.6_sps0.01_regimemultiplicative.log
[186/243] cps0.2049_thresh032_recent20_cpr0.754_ncp40_clip0.6_ took  15.5s | median 111.6s | elapsed 175.2m | ETA  53.7m
  FAILED cps0.2049_thresh032_recent20_cpr0.754_ncp40_clip0.6_sps0.00825_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent20_cpr0.754_ncp40_clip0.6_sps0.00825_regimemultiplicative.log
[187/243] cps0.2049_thresh032_recent20_cpr0.754_ncp40_clip0.6_ took   1.9s | median 110.9s | elapsed 175.2m | ETA  52.5m
  FAILED cps0.2049_thresh032_recent20_cpr0.754_ncp40_clip0.6_sps0.01_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent20_cpr0.754_ncp40_clip0.6_sps0.01_regimemultiplicative.log
[188/243] cps0.2049_thresh032_recent14_cpr0.784_ncp30_clip0.6_ took   2.1s | median 110.5s | elapsed 175.2m | ETA  51.3m
  FAILED cps0.2049_thresh032_recent14_cpr0.784_ncp30_clip0.6_sps0.0065_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent14_cpr0.784_ncp30_clip0.6_sps0.0065_regimemultiplicative.log
[189/243] cps0.2049_thresh032_recent14_cpr0.784_ncp30_clip0.6_ took   2.6s | median 107.5s | elapsed 175.3m | ETA  50.1m
  FAILED cps0.2049_thresh032_recent14_cpr0.784_ncp30_clip0.6_sps0.00825_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent14_cpr0.784_ncp30_clip0.6_sps0.00825_regimemultiplicative.log
[190/243] cps0.2049_thresh032_recent14_cpr0.784_ncp30_clip0.6_ took   2.8s | median 104.6s | elapsed 175.3m | ETA  48.9m
  FAILED cps0.2049_thresh032_recent14_cpr0.784_ncp30_clip0.6_sps0.01_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent14_cpr0.784_ncp30_clip0.6_sps0.01_regimemultiplicative.log
[191/243] cps0.2049_thresh032_recent17_cpr0.784_ncp30_clip0.6_ took   2.8s | median 104.3s | elapsed 175.3m | ETA  47.7m
  FAILED cps0.2049_thresh032_recent17_cpr0.784_ncp30_clip0.6_sps0.0065_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent17_cpr0.784_ncp30_clip0.6_sps0.0065_regimemultiplicative.log
[192/243] cps0.2049_thresh032_recent17_cpr0.784_ncp30_clip0.6_ took   2.6s | median 103.9s | elapsed 175.3m | ETA  46.6m
  FAILED cps0.2049_thresh032_recent17_cpr0.784_ncp30_clip0.6_sps0.00825_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent17_cpr0.784_ncp30_clip0.6_sps0.00825_regimemultiplicative.log
[193/243] cps0.2049_thresh032_recent17_cpr0.784_ncp30_clip0.6_ took   2.4s | median 103.9s | elapsed 175.3m | ETA  45.4m
  FAILED cps0.2049_thresh032_recent17_cpr0.784_ncp30_clip0.6_sps0.01_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent17_cpr0.784_ncp30_clip0.6_sps0.01_regimemultiplicative.log
[194/243] cps0.2049_thresh032_recent20_cpr0.784_ncp30_clip0.6_ took   2.4s | median 103.9s | elapsed 175.3m | ETA  44.3m
  FAILED cps0.2049_thresh032_recent20_cpr0.784_ncp30_clip0.6_sps0.0065_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent20_cpr0.784_ncp30_clip0.6_sps0.0065_regimemultiplicative.log
[195/243] cps0.2049_thresh032_recent20_cpr0.784_ncp30_clip0.6_ took   2.4s | median 103.7s | elapsed 175.3m | ETA  43.2m
  FAILED cps0.2049_thresh032_recent20_cpr0.784_ncp30_clip0.6_sps0.00825_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent20_cpr0.784_ncp30_clip0.6_sps0.00825_regimemultiplicative.log
[196/243] cps0.2049_thresh032_recent20_cpr0.784_ncp30_clip0.6_ took   2.4s | median 103.7s | elapsed 175.4m | ETA  42.1m
  FAILED cps0.2049_thresh032_recent20_cpr0.784_ncp30_clip0.6_sps0.01_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent20_cpr0.784_ncp30_clip0.6_sps0.01_regimemultiplicative.log
[197/243] cps0.2049_thresh032_recent14_cpr0.784_ncp35_clip0.6_ took   2.4s | median 102.3s | elapsed 175.4m | ETA  40.9m
  FAILED cps0.2049_thresh032_recent14_cpr0.784_ncp35_clip0.6_sps0.0065_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent14_cpr0.784_ncp35_clip0.6_sps0.0065_regimemultiplicative.log
[198/243] cps0.2049_thresh032_recent14_cpr0.784_ncp35_clip0.6_ took   2.4s | median  66.2s | elapsed 175.4m | ETA  39.9m
  FAILED cps0.2049_thresh032_recent14_cpr0.784_ncp35_clip0.6_sps0.00825_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent14_cpr0.784_ncp35_clip0.6_sps0.00825_regimemultiplicative.log
[199/243] cps0.2049_thresh032_recent14_cpr0.784_ncp35_clip0.6_ took   2.4s | median  25.0s | elapsed 175.4m | ETA  38.8m
  FAILED cps0.2049_thresh032_recent14_cpr0.784_ncp35_clip0.6_sps0.01_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent14_cpr0.784_ncp35_clip0.6_sps0.01_regimemultiplicative.log
[200/243] cps0.2049_thresh032_recent17_cpr0.784_ncp35_clip0.6_ took   2.4s | median  18.7s | elapsed 175.4m | ETA  37.7m
  FAILED cps0.2049_thresh032_recent17_cpr0.784_ncp35_clip0.6_sps0.0065_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent17_cpr0.784_ncp35_clip0.6_sps0.0065_regimemultiplicative.log
[201/243] cps0.2049_thresh032_recent17_cpr0.784_ncp35_clip0.6_ took   2.3s | median   9.1s | elapsed 175.4m | ETA  36.7m
  FAILED cps0.2049_thresh032_recent17_cpr0.784_ncp35_clip0.6_sps0.00825_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent17_cpr0.784_ncp35_clip0.6_sps0.00825_regimemultiplicative.log
[202/243] cps0.2049_thresh032_recent17_cpr0.784_ncp35_clip0.6_ took   2.3s | median   2.8s | elapsed 175.4m | ETA  35.6m
  FAILED cps0.2049_thresh032_recent17_cpr0.784_ncp35_clip0.6_sps0.01_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent17_cpr0.784_ncp35_clip0.6_sps0.01_regimemultiplicative.log
[203/243] cps0.2049_thresh032_recent20_cpr0.784_ncp35_clip0.6_ took   2.3s | median   2.7s | elapsed 175.4m | ETA  34.6m
  FAILED cps0.2049_thresh032_recent20_cpr0.784_ncp35_clip0.6_sps0.0065_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent20_cpr0.784_ncp35_clip0.6_sps0.0065_regimemultiplicative.log
[204/243] cps0.2049_thresh032_recent20_cpr0.784_ncp35_clip0.6_ took   2.3s | median   2.6s | elapsed 175.5m | ETA  33.5m
  FAILED cps0.2049_thresh032_recent20_cpr0.784_ncp35_clip0.6_sps0.00825_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent20_cpr0.784_ncp35_clip0.6_sps0.00825_regimemultiplicative.log
[205/243] cps0.2049_thresh032_recent20_cpr0.784_ncp35_clip0.6_ took   2.3s | median   2.5s | elapsed 175.5m | ETA  32.5m
  FAILED cps0.2049_thresh032_recent20_cpr0.784_ncp35_clip0.6_sps0.01_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent20_cpr0.784_ncp35_clip0.6_sps0.01_regimemultiplicative.log
[206/243] cps0.2049_thresh032_recent14_cpr0.784_ncp40_clip0.6_ took   2.3s | median   2.4s | elapsed 175.5m | ETA  31.5m
  FAILED cps0.2049_thresh032_recent14_cpr0.784_ncp40_clip0.6_sps0.0065_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent14_cpr0.784_ncp40_clip0.6_sps0.0065_regimemultiplicative.log
[207/243] cps0.2049_thresh032_recent14_cpr0.784_ncp40_clip0.6_ took   2.3s | median   2.4s | elapsed 175.5m | ETA  30.5m
  FAILED cps0.2049_thresh032_recent14_cpr0.784_ncp40_clip0.6_sps0.00825_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent14_cpr0.784_ncp40_clip0.6_sps0.00825_regimemultiplicative.log
[208/243] cps0.2049_thresh032_recent14_cpr0.784_ncp40_clip0.6_ took   2.4s | median   2.4s | elapsed 175.5m | ETA  29.5m
  FAILED cps0.2049_thresh032_recent14_cpr0.784_ncp40_clip0.6_sps0.01_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent14_cpr0.784_ncp40_clip0.6_sps0.01_regimemultiplicative.log
[209/243] cps0.2049_thresh032_recent17_cpr0.784_ncp40_clip0.6_ took   2.4s | median   2.4s | elapsed 175.5m | ETA  28.6m
  FAILED cps0.2049_thresh032_recent17_cpr0.784_ncp40_clip0.6_sps0.0065_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent17_cpr0.784_ncp40_clip0.6_sps0.0065_regimemultiplicative.log
[210/243] cps0.2049_thresh032_recent17_cpr0.784_ncp40_clip0.6_ took   2.3s | median   2.4s | elapsed 175.5m | ETA  27.6m
  FAILED cps0.2049_thresh032_recent17_cpr0.784_ncp40_clip0.6_sps0.00825_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent17_cpr0.784_ncp40_clip0.6_sps0.00825_regimemultiplicative.log
[211/243] cps0.2049_thresh032_recent17_cpr0.784_ncp40_clip0.6_ took   2.4s | median   2.4s | elapsed 175.6m | ETA  26.6m
  FAILED cps0.2049_thresh032_recent17_cpr0.784_ncp40_clip0.6_sps0.01_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent17_cpr0.784_ncp40_clip0.6_sps0.01_regimemultiplicative.log
[212/243] cps0.2049_thresh032_recent20_cpr0.784_ncp40_clip0.6_ took   2.3s | median   2.4s | elapsed 175.6m | ETA  25.7m
  FAILED cps0.2049_thresh032_recent20_cpr0.784_ncp40_clip0.6_sps0.0065_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent20_cpr0.784_ncp40_clip0.6_sps0.0065_regimemultiplicative.log
[213/243] cps0.2049_thresh032_recent20_cpr0.784_ncp40_clip0.6_ took   2.3s | median   2.4s | elapsed 175.6m | ETA  24.7m
  FAILED cps0.2049_thresh032_recent20_cpr0.784_ncp40_clip0.6_sps0.00825_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent20_cpr0.784_ncp40_clip0.6_sps0.00825_regimemultiplicative.log
[214/243] cps0.2049_thresh032_recent20_cpr0.784_ncp40_clip0.6_ took   2.4s | median   2.4s | elapsed 175.6m | ETA  23.8m
  FAILED cps0.2049_thresh032_recent20_cpr0.784_ncp40_clip0.6_sps0.01_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent20_cpr0.784_ncp40_clip0.6_sps0.01_regimemultiplicative.log
[215/243] cps0.2049_thresh032_recent14_cpr0.814_ncp30_clip0.6_ took   2.4s | median   2.4s | elapsed 175.6m | ETA  22.9m
  FAILED cps0.2049_thresh032_recent14_cpr0.814_ncp30_clip0.6_sps0.0065_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent14_cpr0.814_ncp30_clip0.6_sps0.0065_regimemultiplicative.log
[216/243] cps0.2049_thresh032_recent14_cpr0.814_ncp30_clip0.6_ took   2.4s | median   2.4s | elapsed 175.6m | ETA  22.0m
  FAILED cps0.2049_thresh032_recent14_cpr0.814_ncp30_clip0.6_sps0.00825_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent14_cpr0.814_ncp30_clip0.6_sps0.00825_regimemultiplicative.log
[217/243] cps0.2049_thresh032_recent14_cpr0.814_ncp30_clip0.6_ took   2.4s | median   2.4s | elapsed 175.6m | ETA  21.0m
  FAILED cps0.2049_thresh032_recent14_cpr0.814_ncp30_clip0.6_sps0.01_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent14_cpr0.814_ncp30_clip0.6_sps0.01_regimemultiplicative.log
[218/243] cps0.2049_thresh032_recent17_cpr0.814_ncp30_clip0.6_ took   2.4s | median   2.4s | elapsed 175.6m | ETA  20.1m
  FAILED cps0.2049_thresh032_recent17_cpr0.814_ncp30_clip0.6_sps0.0065_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent17_cpr0.814_ncp30_clip0.6_sps0.0065_regimemultiplicative.log
[219/243] cps0.2049_thresh032_recent17_cpr0.754_ncp40_clip0.6_ took 3288.3s | median   2.4s | elapsed 175.7m | ETA  19.3m
[220/243] cps0.2049_thresh032_recent17_cpr0.814_ncp30_clip0.6_ took   2.4s | median   2.4s | elapsed 175.7m | ETA  18.4m
  FAILED cps0.2049_thresh032_recent17_cpr0.814_ncp30_clip0.6_sps0.00825_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent17_cpr0.814_ncp30_clip0.6_sps0.00825_regimemultiplicative.log
[221/243] cps0.2049_thresh032_recent17_cpr0.814_ncp30_clip0.6_ took   2.5s | median   2.4s | elapsed 175.7m | ETA  17.5m
  FAILED cps0.2049_thresh032_recent17_cpr0.814_ncp30_clip0.6_sps0.01_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent17_cpr0.814_ncp30_clip0.6_sps0.01_regimemultiplicative.log
[222/243] cps0.2049_thresh032_recent20_cpr0.814_ncp30_clip0.6_ took   2.5s | median   2.4s | elapsed 175.7m | ETA  16.6m
  FAILED cps0.2049_thresh032_recent20_cpr0.814_ncp30_clip0.6_sps0.0065_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent20_cpr0.814_ncp30_clip0.6_sps0.0065_regimemultiplicative.log
[223/243] cps0.2049_thresh032_recent20_cpr0.814_ncp30_clip0.6_ took   2.5s | median   2.4s | elapsed 175.7m | ETA  15.8m
  FAILED cps0.2049_thresh032_recent20_cpr0.814_ncp30_clip0.6_sps0.00825_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent20_cpr0.814_ncp30_clip0.6_sps0.00825_regimemultiplicative.log
[224/243] cps0.2049_thresh032_recent20_cpr0.814_ncp30_clip0.6_ took   2.5s | median   2.4s | elapsed 175.7m | ETA  14.9m
  FAILED cps0.2049_thresh032_recent20_cpr0.814_ncp30_clip0.6_sps0.01_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent20_cpr0.814_ncp30_clip0.6_sps0.01_regimemultiplicative.log
[225/243] cps0.2049_thresh032_recent14_cpr0.814_ncp35_clip0.6_ took 921.9s | median   2.4s | elapsed 191.0m | ETA  15.3m
  FAILED cps0.2049_thresh032_recent14_cpr0.814_ncp35_clip0.6_sps0.0065_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent14_cpr0.814_ncp35_clip0.6_sps0.0065_regimemultiplicative.log
[226/243] cps0.2049_thresh032_recent14_cpr0.814_ncp35_clip0.6_ took 922.1s | median   2.4s | elapsed 191.1m | ETA  14.4m
  FAILED cps0.2049_thresh032_recent14_cpr0.814_ncp35_clip0.6_sps0.00825_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent14_cpr0.814_ncp35_clip0.6_sps0.00825_regimemultiplicative.log
[227/243] cps0.2049_thresh032_recent14_cpr0.814_ncp35_clip0.6_ took 921.7s | median   2.4s | elapsed 191.1m | ETA  13.5m
  FAILED cps0.2049_thresh032_recent14_cpr0.814_ncp35_clip0.6_sps0.01_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent14_cpr0.814_ncp35_clip0.6_sps0.01_regimemultiplicative.log
[228/243] cps0.2049_thresh032_recent17_cpr0.814_ncp35_clip0.6_ took 921.7s | median   2.4s | elapsed 191.1m | ETA  12.6m
  FAILED cps0.2049_thresh032_recent17_cpr0.814_ncp35_clip0.6_sps0.0065_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent17_cpr0.814_ncp35_clip0.6_sps0.0065_regimemultiplicative.log
[229/243] cps0.2049_thresh032_recent17_cpr0.814_ncp35_clip0.6_ took   2.1s | median   2.4s | elapsed 191.1m | ETA  11.7m
  FAILED cps0.2049_thresh032_recent17_cpr0.814_ncp35_clip0.6_sps0.00825_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent17_cpr0.814_ncp35_clip0.6_sps0.00825_regimemultiplicative.log
[230/243] cps0.2049_thresh032_recent17_cpr0.814_ncp35_clip0.6_ took   1.9s | median   2.4s | elapsed 191.1m | ETA  10.8m
  FAILED cps0.2049_thresh032_recent17_cpr0.814_ncp35_clip0.6_sps0.01_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent17_cpr0.814_ncp35_clip0.6_sps0.01_regimemultiplicative.log
[231/243] cps0.2049_thresh032_recent20_cpr0.814_ncp35_clip0.6_ took   1.8s | median   2.4s | elapsed 191.1m | ETA   9.9m
  FAILED cps0.2049_thresh032_recent20_cpr0.814_ncp35_clip0.6_sps0.0065_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent20_cpr0.814_ncp35_clip0.6_sps0.0065_regimemultiplicative.log
[232/243] cps0.2049_thresh032_recent20_cpr0.814_ncp35_clip0.6_ took   1.9s | median   2.4s | elapsed 191.1m | ETA   9.1m
  FAILED cps0.2049_thresh032_recent20_cpr0.814_ncp35_clip0.6_sps0.00825_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent20_cpr0.814_ncp35_clip0.6_sps0.00825_regimemultiplicative.log
[233/243] cps0.2049_thresh032_recent20_cpr0.814_ncp35_clip0.6_ took   1.9s | median   2.4s | elapsed 191.1m | ETA   8.2m
  FAILED cps0.2049_thresh032_recent20_cpr0.814_ncp35_clip0.6_sps0.01_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent20_cpr0.814_ncp35_clip0.6_sps0.01_regimemultiplicative.log
[234/243] cps0.2049_thresh032_recent14_cpr0.814_ncp40_clip0.6_ took   1.9s | median   2.4s | elapsed 191.1m | ETA   7.4m
  FAILED cps0.2049_thresh032_recent14_cpr0.814_ncp40_clip0.6_sps0.0065_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent14_cpr0.814_ncp40_clip0.6_sps0.0065_regimemultiplicative.log
[235/243] cps0.2049_thresh032_recent14_cpr0.814_ncp40_clip0.6_ took   1.8s | median   2.4s | elapsed 191.1m | ETA   6.5m
  FAILED cps0.2049_thresh032_recent14_cpr0.814_ncp40_clip0.6_sps0.00825_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent14_cpr0.814_ncp40_clip0.6_sps0.00825_regimemultiplicative.log
[236/243] cps0.2049_thresh032_recent14_cpr0.814_ncp40_clip0.6_ took   1.8s | median   2.4s | elapsed 191.1m | ETA   5.7m
  FAILED cps0.2049_thresh032_recent14_cpr0.814_ncp40_clip0.6_sps0.01_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent14_cpr0.814_ncp40_clip0.6_sps0.01_regimemultiplicative.log
[237/243] cps0.2049_thresh032_recent17_cpr0.814_ncp40_clip0.6_ took   1.9s | median   2.4s | elapsed 191.1m | ETA   4.8m
  FAILED cps0.2049_thresh032_recent17_cpr0.814_ncp40_clip0.6_sps0.0065_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent17_cpr0.814_ncp40_clip0.6_sps0.0065_regimemultiplicative.log
[238/243] cps0.2049_thresh032_recent17_cpr0.814_ncp40_clip0.6_ took   1.9s | median   2.4s | elapsed 191.1m | ETA   4.0m
  FAILED cps0.2049_thresh032_recent17_cpr0.814_ncp40_clip0.6_sps0.00825_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent17_cpr0.814_ncp40_clip0.6_sps0.00825_regimemultiplicative.log
[239/243] cps0.2049_thresh032_recent17_cpr0.814_ncp40_clip0.6_ took   1.7s | median   2.4s | elapsed 191.2m | ETA   3.2m
  FAILED cps0.2049_thresh032_recent17_cpr0.814_ncp40_clip0.6_sps0.01_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent17_cpr0.814_ncp40_clip0.6_sps0.01_regimemultiplicative.log
[240/243] cps0.2049_thresh032_recent20_cpr0.814_ncp40_clip0.6_ took   1.7s | median   2.4s | elapsed 191.2m | ETA   2.4m
  FAILED cps0.2049_thresh032_recent20_cpr0.814_ncp40_clip0.6_sps0.0065_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent20_cpr0.814_ncp40_clip0.6_sps0.0065_regimemultiplicative.log
[241/243] cps0.2049_thresh032_recent20_cpr0.814_ncp40_clip0.6_ took   1.7s | median   2.4s | elapsed 191.2m | ETA   1.6m
  FAILED cps0.2049_thresh032_recent20_cpr0.814_ncp40_clip0.6_sps0.00825_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent20_cpr0.814_ncp40_clip0.6_sps0.00825_regimemultiplicative.log
[242/243] cps0.2049_thresh032_recent20_cpr0.814_ncp40_clip0.6_ took   1.6s | median   2.4s | elapsed 191.2m | ETA   0.8m
  FAILED cps0.2049_thresh032_recent20_cpr0.814_ncp40_clip0.6_sps0.01_regimemultiplicative -- see logs/round6_cps0.2049_thresh032_recent20_cpr0.814_ncp40_clip0.6_sps0.01_regimemultiplicative.log

Grid finished in 191.2m. 185/243 succeeded.
FAILED cells:
  cps0.2049_thresh032_recent17_cpr0.754_ncp40_clip0.6_sps0.01_regimemultiplicative
  cps0.2049_thresh032_recent20_cpr0.754_ncp40_clip0.6_sps0.0065_regimemultiplicative
  cps0.2049_thresh032_recent20_cpr0.754_ncp40_clip0.6_sps0.00825_regimemultiplicative
  cps0.2049_thresh032_recent20_cpr0.754_ncp40_clip0.6_sps0.01_regimemultiplicative
  cps0.2049_thresh032_recent14_cpr0.784_ncp30_clip0.6_sps0.0065_regimemultiplicative
  cps0.2049_thresh032_recent14_cpr0.784_ncp30_clip0.6_sps0.00825_regimemultiplicative
  cps0.2049_thresh032_recent14_cpr0.784_ncp30_clip0.6_sps0.01_regimemultiplicative
  cps0.2049_thresh032_recent17_cpr0.784_ncp30_clip0.6_sps0.0065_regimemultiplicative
  cps0.2049_thresh032_recent17_cpr0.784_ncp30_clip0.6_sps0.00825_regimemultiplicative
  cps0.2049_thresh032_recent17_cpr0.784_ncp30_clip0.6_sps0.01_regimemultiplicative
  cps0.2049_thresh032_recent20_cpr0.784_ncp30_clip0.6_sps0.0065_regimemultiplicative
  cps0.2049_thresh032_recent20_cpr0.784_ncp30_clip0.6_sps0.00825_regimemultiplicative
  cps0.2049_thresh032_recent20_cpr0.784_ncp30_clip0.6_sps0.01_regimemultiplicative
  cps0.2049_thresh032_recent14_cpr0.784_ncp35_clip0.6_sps0.0065_regimemultiplicative
  cps0.2049_thresh032_recent14_cpr0.784_ncp35_clip0.6_sps0.00825_regimemultiplicative
  cps0.2049_thresh032_recent14_cpr0.784_ncp35_clip0.6_sps0.01_regimemultiplicative
  cps0.2049_thresh032_recent17_cpr0.784_ncp35_clip0.6_sps0.0065_regimemultiplicative
  cps0.2049_thresh032_recent17_cpr0.784_ncp35_clip0.6_sps0.00825_regimemultiplicative
  cps0.2049_thresh032_recent17_cpr0.784_ncp35_clip0.6_sps0.01_regimemultiplicative
  cps0.2049_thresh032_recent20_cpr0.784_ncp35_clip0.6_sps0.0065_regimemultiplicative
  cps0.2049_thresh032_recent20_cpr0.784_ncp35_clip0.6_sps0.00825_regimemultiplicative
  cps0.2049_thresh032_recent20_cpr0.784_ncp35_clip0.6_sps0.01_regimemultiplicative
  cps0.2049_thresh032_recent14_cpr0.784_ncp40_clip0.6_sps0.0065_regimemultiplicative
  cps0.2049_thresh032_recent14_cpr0.784_ncp40_clip0.6_sps0.00825_regimemultiplicative
  cps0.2049_thresh032_recent14_cpr0.784_ncp40_clip0.6_sps0.01_regimemultiplicative
  cps0.2049_thresh032_recent17_cpr0.784_ncp40_clip0.6_sps0.0065_regimemultiplicative
  cps0.2049_thresh032_recent17_cpr0.784_ncp40_clip0.6_sps0.00825_regimemultiplicative
  cps0.2049_thresh032_recent17_cpr0.784_ncp40_clip0.6_sps0.01_regimemultiplicative
  cps0.2049_thresh032_recent20_cpr0.784_ncp40_clip0.6_sps0.0065_regimemultiplicative
  cps0.2049_thresh032_recent20_cpr0.784_ncp40_clip0.6_sps0.00825_regimemultiplicative
  cps0.2049_thresh032_recent20_cpr0.784_ncp40_clip0.6_sps0.01_regimemultiplicative
  cps0.2049_thresh032_recent14_cpr0.814_ncp30_clip0.6_sps0.0065_regimemultiplicative
  cps0.2049_thresh032_recent14_cpr0.814_ncp30_clip0.6_sps0.00825_regimemultiplicative
  cps0.2049_thresh032_recent14_cpr0.814_ncp30_clip0.6_sps0.01_regimemultiplicative
  cps0.2049_thresh032_recent17_cpr0.814_ncp30_clip0.6_sps0.0065_regimemultiplicative
  cps0.2049_thresh032_recent17_cpr0.814_ncp30_clip0.6_sps0.00825_regimemultiplicative
  cps0.2049_thresh032_recent17_cpr0.814_ncp30_clip0.6_sps0.01_regimemultiplicative
  cps0.2049_thresh032_recent20_cpr0.814_ncp30_clip0.6_sps0.0065_regimemultiplicative
  cps0.2049_thresh032_recent20_cpr0.814_ncp30_clip0.6_sps0.00825_regimemultiplicative
  cps0.2049_thresh032_recent20_cpr0.814_ncp30_clip0.6_sps0.01_regimemultiplicative
  cps0.2049_thresh032_recent14_cpr0.814_ncp35_clip0.6_sps0.0065_regimemultiplicative
  cps0.2049_thresh032_recent14_cpr0.814_ncp35_clip0.6_sps0.00825_regimemultiplicative
  cps0.2049_thresh032_recent14_cpr0.814_ncp35_clip0.6_sps0.01_regimemultiplicative
  cps0.2049_thresh032_recent17_cpr0.814_ncp35_clip0.6_sps0.0065_regimemultiplicative
  cps0.2049_thresh032_recent17_cpr0.814_ncp35_clip0.6_sps0.00825_regimemultiplicative
  cps0.2049_thresh032_recent17_cpr0.814_ncp35_clip0.6_sps0.01_regimemultiplicative
  cps0.2049_thresh032_recent20_cpr0.814_ncp35_clip0.6_sps0.0065_regimemultiplicative
  cps0.2049_thresh032_recent20_cpr0.814_ncp35_clip0.6_sps0.00825_regimemultiplicative
  cps0.2049_thresh032_recent20_cpr0.814_ncp35_clip0.6_sps0.01_regimemultiplicative
  cps0.2049_thresh032_recent14_cpr0.814_ncp40_clip0.6_sps0.0065_regimemultiplicative
  cps0.2049_thresh032_recent14_cpr0.814_ncp40_clip0.6_sps0.00825_regimemultiplicative
  cps0.2049_thresh032_recent14_cpr0.814_ncp40_clip0.6_sps0.01_regimemultiplicative
  cps0.2049_thresh032_recent17_cpr0.814_ncp40_clip0.6_sps0.0065_regimemultiplicative
  cps0.2049_thresh032_recent17_cpr0.814_ncp40_clip0.6_sps0.00825_regimemultiplicative
  cps0.2049_thresh032_recent17_cpr0.814_ncp40_clip0.6_sps0.01_regimemultiplicative
  cps0.2049_thresh032_recent20_cpr0.814_ncp40_clip0.6_sps0.0065_regimemultiplicative
