cps,cpr,ncp,recent,sps,aug25,dec15,kink,trough_date,parquet
0.1949,0.814,40,26,0.00825,45071389.845431745,48689954.58193825,-15138.24121384589,2026-08-25,research/param-scans/aug25-gap/runs/cps0.1949_thresh032_recent26_cpr0.814_ncp40_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.1949,0.814,43,26,0.00825,45167254.37403204,48697280.21401229,-12179.571356158958,2026-08-25,research/param-scans/aug25-gap/runs/cps0.1949_thresh032_recent26_cpr0.814_ncp43_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.1949,0.814,46,26,0.00825,45153036.67724614,48682028.17001559,-12008.429232383074,2026-08-25,research/param-scans/aug25-gap/runs/cps0.1949_thresh032_recent26_cpr0.814_ncp46_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.1949,0.814,49,26,0.00825,45145661.76710006,48685323.413471736,-12744.148753386144,2026-08-25,research/param-scans/aug25-gap/runs/cps0.1949_thresh032_recent26_cpr0.814_ncp49_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.1949,0.829,40,26,0.00825,45242503.52698595,48781405.76946032,-9474.763637776123,2026-08-25,research/param-scans/aug25-gap/runs/cps0.1949_thresh032_recent26_cpr0.829_ncp40_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.1949,0.829,43,26,0.00825,45281886.274141066,48908268.98104552,-7534.427554783564,2026-08-25,research/param-scans/aug25-gap/runs/cps0.1949_thresh032_recent26_cpr0.829_ncp43_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.1949,0.829,46,26,0.00825,45294774.19636681,48862639.611096606,-6743.554101506888,2026-08-25,research/param-scans/aug25-gap/runs/cps0.1949_thresh032_recent26_cpr0.829_ncp46_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.1949,0.829,49,26,0.00825,45205284.08396964,48796102.32781287,-9842.623024216184,2026-08-25,research/param-scans/aug25-gap/runs/cps0.1949_thresh032_recent26_cpr0.829_ncp49_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.1949,0.844,40,26,0.00825,45111635.09307215,48664233.4779349,-14316.095301161986,2026-08-25,research/param-scans/aug25-gap/runs/cps0.1949_thresh032_recent26_cpr0.844_ncp40_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.1949,0.844,43,26,0.00825,45160443.65881664,48749165.228674665,-12441.131119170706,2026-08-25,research/param-scans/aug25-gap/runs/cps0.1949_thresh032_recent26_cpr0.844_ncp43_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.1949,0.844,46,26,0.00825,45175534.700914346,48704075.659184285,-10954.344960910923,2026-08-25,research/param-scans/aug25-gap/runs/cps0.1949_thresh032_recent26_cpr0.844_ncp46_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.1949,0.844,49,26,0.00825,45170298.925984904,48744888.330279686,-11011.155708046092,2026-08-25,research/param-scans/aug25-gap/runs/cps0.1949_thresh032_recent26_cpr0.844_ncp49_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,30,14,0.0065,45163236.03600622,48669172.20818241,-13070.773560945323,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.754_ncp30_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,30,14,0.00825,45176335.705826744,48673564.37565674,-12636.593733385882,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.754_ncp30_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,30,14,0.01,45172679.679392986,48671149.33892337,-12689.886965364502,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.754_ncp30_clip0.6_sps0.01_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,35,14,0.0065,45195934.00991702,48662952.62523078,-9569.265074351759,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.754_ncp35_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,35,14,0.00825,45192959.293645695,48671107.74788435,-10002.844695899876,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.754_ncp35_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,35,14,0.01,45196859.68077745,48679404.697290055,-9388.0530731822,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.754_ncp35_clip0.6_sps0.01_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,40,14,0.0065,45190430.29081654,48692852.045993425,-10743.32190178104,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.754_ncp40_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,40,14,0.00825,45197587.755274996,48672945.40778176,-10684.205701416307,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.754_ncp40_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,40,14,0.01,45193544.416175626,48677225.367197216,-10648.387914934632,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.754_ncp40_clip0.6_sps0.01_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,30,14,0.0065,45110344.501624085,48691464.23649921,-14334.737448309315,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.784_ncp30_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,30,14,0.00825,45111039.56727209,48691211.88970844,-14444.058395892978,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.784_ncp30_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,30,14,0.01,45103207.79471073,48684312.710417576,-14262.428001219014,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.784_ncp30_clip0.6_sps0.01_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,35,14,0.0065,45184488.14861389,48703563.80161729,-10750.74611799122,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.784_ncp35_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,35,14,0.00825,45173601.54814909,48690639.27796919,-10626.07316561119,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.784_ncp35_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,35,14,0.01,45180344.910639726,48697101.0883983,-10972.67694779548,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.784_ncp35_clip0.6_sps0.01_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,40,14,0.0065,45128150.523803,48693686.216699354,-13099.803274758931,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.784_ncp40_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,40,14,0.00825,45148879.11429798,48700623.90896667,-12585.02172045855,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.784_ncp40_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,40,14,0.01,45129032.0691893,48691979.26465444,-13060.954141246926,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.784_ncp40_clip0.6_sps0.01_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.814,30,14,0.0065,45117614.078520305,48663897.603561305,-14583.95202893138,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.814_ncp30_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.814,30,14,0.00825,45126338.726888314,48672791.34204709,-14218.934013657621,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.814_ncp30_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.814,30,14,0.01,45152894.88446403,48687434.61583451,-13222.426085423183,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.814_ncp30_clip0.6_sps0.01_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.814,35,14,0.0065,45206120.64979846,48724214.387281165,-10086.343623361812,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.814_ncp35_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.814,35,14,0.00825,45165134.78876859,48681914.46087383,-12166.85787779549,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.814_ncp35_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.814,35,14,0.01,45200896.650704645,48717527.407243304,-10391.297571355324,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.814_ncp35_clip0.6_sps0.01_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.814,40,14,0.0065,45101074.00149504,48730064.83059058,-13876.043989160607,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.814_ncp40_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.814,40,14,0.00825,45094240.88463596,48704340.09854562,-14284.924735060471,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.814_ncp40_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.814,40,14,0.01,45101164.28341138,48729435.10257311,-13828.068384426602,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent14_cpr0.814_ncp40_clip0.6_sps0.01_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.734,35,17,0.00825,45208430.47053747,48700443.12850303,-10235.770374113847,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.734_ncp35_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,30,17,0.0065,45152565.81810689,48659381.004991405,-13436.847705689957,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.754_ncp30_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,30,17,0.00825,45157617.20890788,48671594.44778891,-13181.36858571913,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.754_ncp30_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,30,17,0.01,45155778.855722554,48667626.54560139,-13490.45555820188,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.754_ncp30_clip0.6_sps0.01_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,35,17,0.0065,45194607.39371498,48668743.91067772,-9824.694953108294,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.754_ncp35_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,35,17,0.00825,45197901.461210355,48659559.25924772,-9456.02848687693,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.754_ncp35_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,35,17,0.01,45187007.01587982,48666249.45964895,-10290.370436932091,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.754_ncp35_clip0.6_sps0.01_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,40,17,0.0065,45186718.44675819,48664570.13392945,-11059.905587498703,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.754_ncp40_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,40,17,0.00825,45182055.40915134,48686651.915170684,-11104.285408505006,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.754_ncp40_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,40,17,0.01,45188358.49304847,48664368.20845101,-11098.937271343435,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.754_ncp40_clip0.6_sps0.01_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,30,17,0.0065,45097370.138866626,48682319.186756074,-14551.311935417049,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.784_ncp30_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,30,17,0.00825,45106020.02887297,48675516.938688934,-14537.179119724853,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.784_ncp30_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,30,17,0.01,45100942.67549252,48686456.54533239,-14483.77329733147,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.784_ncp30_clip0.6_sps0.01_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,35,17,0.0065,45184206.3926543,48697204.50608172,-11134.736432329111,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.784_ncp35_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,35,17,0.00825,45177918.61594677,48689678.401889615,-11655.053186433506,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.784_ncp35_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,35,17,0.01,45165319.607188605,48706119.055865474,-11255.376234593663,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.784_ncp35_clip0.6_sps0.01_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,40,17,0.0065,45124576.20973997,48691936.13564598,-13579.060480505912,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.784_ncp40_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,40,17,0.00825,45123706.4532671,48683538.18282696,-13312.596015382689,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.784_ncp40_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,40,17,0.01,45119789.875863336,48694602.37582476,-13381.46527783043,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.784_ncp40_clip0.6_sps0.01_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.814,30,17,0.0065,45143565.55728227,48669317.297403984,-13607.586315670764,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.814_ncp30_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.814,30,17,0.00825,45123702.25366716,48672371.9018366,-14340.480965486073,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.814_ncp30_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.814,30,17,0.01,45106514.03021749,48649404.08421055,-14991.789951170882,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.814_ncp30_clip0.6_sps0.01_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.814,35,17,0.0065,45157226.93006444,48676659.549350105,-12422.118293339532,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.814_ncp35_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.814,35,17,0.00825,45147234.958882794,48686365.15956547,-12906.866325580399,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.814_ncp35_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.814,35,17,0.01,45200930.47969049,48690686.6449637,-10175.331283867847,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.814_ncp35_clip0.6_sps0.01_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.814,40,17,0.0065,45073592.24446633,48735041.19586183,-14673.160482642896,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.814_ncp40_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.814,40,17,0.00825,45088943.728377625,48716078.71635649,-14386.066655509247,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.814_ncp40_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.814,40,17,0.01,45085658.750238426,48736221.0433468,-14322.499291241562,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent17_cpr0.814_ncp40_clip0.6_sps0.01_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,30,20,0.0065,45158350.74297961,48661804.4156361,-13157.816390984648,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent20_cpr0.754_ncp30_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,30,20,0.00825,45162336.418521546,48680794.77512568,-13100.921366982555,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent20_cpr0.754_ncp30_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,30,20,0.01,45148132.35853461,48665251.90372898,-13596.913971711328,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent20_cpr0.754_ncp30_clip0.6_sps0.01_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,35,20,0.0065,45192469.26076365,48660228.22150361,-9724.625473051557,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent20_cpr0.754_ncp35_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,35,20,0.00825,45198234.05048585,48667599.26010526,-9122.017767332029,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent20_cpr0.754_ncp35_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,35,20,0.01,45181902.900816835,48665480.04377269,-10147.911217628076,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent20_cpr0.754_ncp35_clip0.6_sps0.01_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,40,20,0.0065,45208532.75570484,48676237.403832905,-10161.551400809862,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent20_cpr0.754_ncp40_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,40,20,0.00825,45174184.50821148,48663628.95203144,-11743.43239879769,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent20_cpr0.754_ncp40_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.754,40,20,0.01,45185086.793568335,48666726.21048319,-11401.45629013783,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent20_cpr0.754_ncp40_clip0.6_sps0.01_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,30,20,0.0065,45098105.48148637,48676182.367170915,-14507.39148490975,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent20_cpr0.784_ncp30_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,30,20,0.00825,45094905.631868206,48663904.43268348,-14738.949791253137,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent20_cpr0.784_ncp30_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,30,20,0.01,45096645.37285662,48674108.44970939,-14724.22874857398,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent20_cpr0.784_ncp30_clip0.6_sps0.01_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,35,20,0.0065,45158348.175168134,48671948.39763977,-12151.378861666897,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent20_cpr0.784_ncp35_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,35,20,0.00825,45169577.79085736,48692908.966487035,-10992.537399075583,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent20_cpr0.784_ncp35_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,35,20,0.01,45188235.489635095,48683997.3188685,-10790.651604367791,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent20_cpr0.784_ncp35_clip0.6_sps0.01_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,40,20,0.0065,45104168.36514275,48684107.00627669,-13772.754058759878,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent20_cpr0.784_ncp40_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,40,20,0.00825,45122062.43804859,48687273.46783375,-13061.30376110648,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent20_cpr0.784_ncp40_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.784,40,20,0.01,45114326.84262314,48674704.93460858,-13609.294586431482,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent20_cpr0.784_ncp40_clip0.6_sps0.01_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.814,30,20,0.0065,45138612.82104777,48658109.67605475,-13838.16092444965,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent20_cpr0.814_ncp30_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.814,30,20,0.00825,45096487.938889675,48633132.66188844,-15459.83340353913,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent20_cpr0.814_ncp30_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.814,30,20,0.01,45102934.89278535,48645985.830730684,-15180.64180598552,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent20_cpr0.814_ncp30_clip0.6_sps0.01_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.814,35,20,0.0065,45182321.43095008,48703333.55242286,-11203.160413615551,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent20_cpr0.814_ncp35_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.814,35,20,0.00825,45217914.12248586,48725821.64461641,-9872.32851397746,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent20_cpr0.814_ncp35_clip0.6_sps0.00825_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.814,35,20,0.01,45204763.066790625,48729155.12576558,-10104.110866304123,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent20_cpr0.814_ncp35_clip0.6_sps0.01_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
0.2049,0.814,40,20,0.0065,45111140.050147645,48684498.50667829,-14042.930517065164,2026-08-25,research/param-scans/aug25-gap/runs/cps0.2049_thresh032_recent20_cpr0.814_ncp40_clip0.6_sps0.0065_regimemultiplicative/mozaic_daily_forecast.2026-07-28.ld-D.adj-lo.parquet
